,pipeline_id,length_km,diameter_mm,age_years,material,location,repair_type,repair_duration_hours,pressure,temperature,flow_rate,corrosion_level,deformation_level,leak_detection,pipeline_status
975,PL-71635,3.965762,475.543965,44,Cast Iron,Rural,Corrective,11,6.646757,20.076573,488.395514,Critical,Moderate,0,0
976,PL-48631,4.699465,1066.892924,41,Polyethylene,Suburban,Routine,14,6.326129,15.714969,259.551277,High,None,0,1
977,PL-84980,5.05598,1154.122972,44,Cast Iron,Suburban,Routine,36,4.378158,23.890947,385.493183,High,None,0,1
978,PL-45542,5.769701,644.224254,45,Cast Iron,Urban,Corrective,72,3.411498,14.27595,815.292106,High,Moderate,1,1
979,PL-32764,0.234873,233.852869,24,Steel,Suburban,Corrective,30,4.376604,26.149325,431.093744,Critical,Moderate,1,1
980,PL-69666,6.423006,1047.217406,6,PVC,Suburban,Routine,58,4.913796,36.722907,674.937974,Medium,Minor,1,0
981,PL-74046,4.255294,703.73105,33,Steel,Rural,Preventive,4,7.944451,37.08307,715.988448,High,Moderate,1,0
982,PL-98344,9.394323,490.839607,23,Steel,Urban,Preventive,30,6.399889,46.473408,915.379652,Low,None,0,0
983,PL-53464,2.083094,938.55392,4,PVC,Rural,Preventive,32,8.275488,41.971988,78.983729,Critical,Minor,0,0
984,PL-68943,6.20019,1059.986505,7,Polyethylene,Suburban,Routine,21,8.988746,31.30384,952.659972,Critical,Minor,0,0
985,PL-16060,1.113584,815.177411,17,Cast Iron,Suburban,Corrective,51,6.940038,41.402454,217.019968,Medium,None,1,1
986,PL-77010,2.35614,606.257962,24,Steel,Urban,Routine,36,5.647477,24.125855,965.708219,Critical,Moderate,1,1
987,PL-98297,5.372736,662.13637,33,Cast Iron,Suburban,Preventive,57,1.325075,27.24961,730.672965,Medium,Moderate,0,1
988,PL-23444,8.106615,855.892642,50,Steel,Rural,Corrective,57,8.903137,29.903277,426.798892,Low,Moderate,0,0
989,PL-17799,5.325128,775.308965,36,Polyethylene,Suburban,Preventive,42,8.205902,13.05294,630.219291,High,None,0,0
990,PL-40378,9.264218,438.059028,31,Cast Iron,Suburban,Corrective,19,7.586221,37.60594,488.447643,Low,None,0,1
991,PL-66281,9.416482,351.74684,3,Polyethylene,Urban,Preventive,63,5.68247,16.034455,900.547866,High,Minor,1,0
992,PL-16338,1.88382,1123.135789,32,Steel,Suburban,Preventive,72,7.811326,17.536814,28.178334,Medium,Minor,0,0
993,PL-77508,1.00334,199.292945,1,Cast Iron,Suburban,Preventive,27,8.578955,25.786493,856.429472,Medium,None,0,1
994,PL-40993,0.326819,172.4324,13,PVC,Rural,Corrective,69,7.484614,27.852308,999.879256,Critical,Minor,1,1
995,PL-72188,5.726225,322.718212,35,Cast Iron,Rural,Corrective,53,9.245168,38.720297,428.717262,Critical,Severe,1,1
996,PL-32821,1.49776,872.686851,21,Cast Iron,Suburban,Corrective,37,8.825753,8.586333,969.290871,Low,Minor,0,0
997,PL-80046,9.52118,848.572766,30,Steel,Urban,Preventive,51,6.438234,25.187564,505.622693,Medium,Minor,0,1
998,PL-38229,7.075752,986.403505,35,Steel,Suburban,Preventive,31,3.186149,45.557282,458.898513,Critical,Severe,1,1
999,PL-72551,7.57619,289.213671,27,Cast Iron,Suburban,Corrective,3,4.921152,8.673847,255.196228,Critical,Severe,1,0
1000,PL-59900,9.387813,606.737821,35,PVC,Urban,Corrective,34,8.651986,43.986589,606.864706,Critical,Severe,1,0
1001,PL-59522,9.797697,681.514376,31,PVC,Suburban,Corrective,24,1.280818,49.167329,975.235746,High,Moderate,0,1
1002,PL-63070,4.040462,1038.625183,46,PVC,Urban,Corrective,7,5.065374,15.068722,724.404057,Low,None,0,1
1003,PL-83892,7.796295,982.288672,10,PVC,Urban,Corrective,19,6.59301,26.203988,501.065081,Critical,Minor,0,1
1004,PL-18789,5.188274,1083.887663,47,Cast Iron,Rural,Preventive,13,9.828915,12.896571,666.069454,Low,Severe,1,1
1005,PL-23093,1.356469,1034.400069,32,Polyethylene,Suburban,Preventive,3,4.813242,10.353946,24.018839,Low,Moderate,0,1
1006,PL-43317,2.478291,117.781884,41,PVC,Rural,Corrective,4,2.879207,12.402604,158.514965,High,Severe,0,1
1007,PL-66982,7.92536,558.899226,38,Cast Iron,Suburban,Routine,66,7.325109,25.105228,21.055604,Low,None,1,1
1008,PL-95142,5.847734,241.185669,49,PVC,Rural,Preventive,24,8.46598,17.862981,543.516494,Critical,Severe,0,1
1009,PL-54740,5.054936,898.620364,6,Cast Iron,Urban,Routine,1,9.955291,29.306309,744.159479,Critical,None,0,0
1010,PL-46246,4.24466,1185.522194,29,Steel,Suburban,Preventive,66,4.621485,30.277358,406.693043,Medium,Severe,1,1
1011,PL-34094,7.972005,603.488496,8,Cast Iron,Suburban,Preventive,42,5.92225,45.783296,908.765219,High,Minor,1,0
1012,PL-17914,5.668336,306.180284,10,Steel,Rural,Corrective,29,1.841821,46.115364,922.642576,Critical,Minor,1,0
1013,PL-15058,3.514828,708.512464,23,Polyethylene,Suburban,Routine,11,8.956077,20.619184,677.48964,Critical,None,1,1
1014,PL-32149,2.644163,1186.064404,12,PVC,Urban,Corrective,34,4.597299,27.924987,695.720602,Critical,Moderate,1,1
1015,PL-92055,1.153164,248.63472,42,PVC,Rural,Corrective,50,2.416726,8.038532,337.318558,Critical,Minor,0,0
1016,PL-89695,6.543924,119.60554,14,Cast Iron,Rural,Corrective,63,1.622952,10.398042,110.558843,Medium,None,1,0
1017,PL-17128,6.346315,107.784881,34,Steel,Suburban,Routine,43,3.363678,9.55605,280.412234,Critical,Minor,0,1
1018,PL-35169,1.228319,390.574847,25,PVC,Suburban,Routine,63,7.852682,25.793103,119.17866,High,Moderate,0,0
1019,PL-45752,3.723186,1156.86943,45,PVC,Urban,Corrective,5,8.520421,37.887916,472.444447,Critical,Severe,1,1
1020,PL-64865,8.276069,510.291949,28,Steel,Suburban,Routine,68,1.075568,24.571408,619.240137,Low,Severe,1,1
1021,PL-26149,6.583738,870.12783,50,PVC,Urban,Preventive,56,4.434529,42.52188,980.407333,Critical,Minor,0,1
1022,PL-83885,3.808374,752.924662,41,Cast Iron,Suburban,Corrective,69,8.800894,14.423282,292.377323,Low,None,1,0
1023,PL-41007,9.612581,824.249404,50,Cast Iron,Rural,Preventive,20,5.852501,44.025281,466.541213,High,None,0,0
1024,PL-47080,2.431509,340.520561,13,PVC,Urban,Preventive,5,9.388235,11.60767,664.29612,Critical,Moderate,0,1
1025,PL-39887,4.851124,1117.582325,28,Steel,Suburban,Preventive,14,6.596482,24.069059,965.361811,Low,Minor,1,0
1026,PL-79641,9.837904,863.104943,28,PVC,Urban,Corrective,7,7.740151,37.722134,335.604616,Medium,Moderate,1,1
1027,PL-93779,4.67763,839.128178,13,Polyethylene,Suburban,Corrective,64,5.316591,42.444925,886.14264,Medium,None,0,0
1028,PL-71959,8.964752,364.827398,29,PVC,Urban,Preventive,45,1.446265,38.726711,582.553477,High,None,0,0
1029,PL-41460,5.37906,961.855232,50,Polyethylene,Rural,Corrective,35,3.452983,46.655145,181.310473,High,Severe,1,1
1030,PL-43498,5.522016,871.666364,10,Polyethylene,Suburban,Corrective,65,2.551555,15.886104,485.112342,Low,None,1,1
1031,PL-70228,1.774369,1144.504341,31,PVC,Suburban,Preventive,27,1.321647,11.123915,672.375995,Low,None,0,0
1032,PL-27668,2.613472,373.96641,42,Cast Iron,Urban,Corrective,70,2.862233,44.527682,957.863379,Critical,Moderate,0,0
1033,PL-35055,8.986887,731.232016,21,Polyethylene,Urban,Routine,15,3.496081,41.840397,959.645488,High,Minor,1,1
1034,PL-98523,0.372302,938.013737,8,PVC,Rural,Corrective,7,9.358741,10.462853,156.600319,High,None,0,1
1035,PL-16597,4.663825,1180.808876,26,Steel,Rural,Preventive,60,8.295444,18.534566,615.173842,Medium,Moderate,0,0
1036,PL-58787,3.197723,727.013438,5,PVC,Urban,Corrective,46,5.41154,30.271723,259.304666,High,Severe,0,0
1037,PL-49961,2.962973,319.419698,10,PVC,Rural,Preventive,41,2.103967,44.158299,789.341622,High,Moderate,0,0
1038,PL-83328,8.594179,904.357968,49,Cast Iron,Suburban,Routine,63,8.211825,6.694142,760.491892,High,None,1,0
1039,PL-88480,7.83196,1005.300296,6,PVC,Urban,Preventive,55,8.269157,27.499037,21.57685,Low,Minor,0,1
1040,PL-33057,2.59966,457.399175,20,PVC,Rural,Corrective,37,5.806199,8.733025,369.826482,Medium,Severe,0,0
1041,PL-64357,0.973361,1044.58096,42,PVC,Suburban,Routine,12,2.687402,40.913772,145.46614,Low,Severe,0,1
1042,PL-23178,4.371146,449.180767,29,PVC,Urban,Preventive,54,4.024801,11.033905,308.473132,High,Severe,0,0
1043,PL-70509,0.706567,380.697567,31,Steel,Urban,Routine,72,5.033361,13.379347,154.358613,Critical,Minor,1,1
1044,PL-75365,6.898723,598.405346,10,Steel,Suburban,Routine,6,3.286706,5.492868,960.465469,High,Moderate,1,0
1045,PL-63237,4.816845,847.784353,34,Steel,Urban,Preventive,53,8.146334,28.580184,789.693845,Medium,Moderate,1,1
1046,PL-38885,0.208033,335.185297,45,PVC,Suburban,Corrective,11,7.466326,11.334018,597.195289,Low,Severe,1,1
1047,PL-39610,6.20137,884.590174,23,Steel,Rural,Preventive,56,6.283503,23.05104,304.718683,Medium,None,0,0
1048,PL-63796,1.401182,218.394079,39,Polyethylene,Urban,Routine,10,6.048359,34.327461,199.421255,Medium,Moderate,1,1
1049,PL-57373,3.926874,815.136606,44,Steel,Suburban,Preventive,30,8.798681,19.369345,432.091274,Critical,None,1,1
1050,PL-69759,0.14812,564.022157,27,Cast Iron,Suburban,Preventive,7,5.530021,14.732087,237.137176,Medium,None,0,0
1051,PL-61501,4.175788,853.079179,10,Polyethylene,Rural,Corrective,36,1.247722,8.445709,348.265764,Medium,Moderate,0,0
1052,PL-34354,5.953765,713.720156,33,Cast Iron,Rural,Routine,40,7.726849,47.237104,875.189721,Critical,None,0,0
1053,PL-85918,2.7182,241.687628,44,Steel,Rural,Routine,14,9.679036,6.92051,588.857634,High,Moderate,0,0
1054,PL-94273,7.086366,281.0526,46,Steel,Suburban,Routine,22,4.895585,15.129645,25.879192,Critical,Moderate,1,0
1055,PL-58028,6.190714,846.68148,18,PVC,Rural,Routine,11,6.879611,29.076997,957.806703,Low,Severe,0,0
1056,PL-32352,1.339713,710.700414,45,Cast Iron,Rural,Routine,52,8.165689,10.91837,470.818936,Medium,Minor,0,1
1057,PL-45098,1.351008,865.202953,18,Cast Iron,Urban,Routine,2,4.753652,26.5471,544.293961,High,Moderate,0,1
1058,PL-48396,5.747878,319.938331,24,Steel,Rural,Routine,24,6.020015,32.625741,81.467379,Critical,Minor,1,0
1059,PL-20155,3.588611,420.104017,32,Polyethylene,Suburban,Corrective,59,4.350316,35.526154,250.426814,Low,Minor,0,1
1060,PL-67478,7.427555,586.682231,31,PVC,Suburban,Routine,11,6.137667,37.929176,123.683247,High,Minor,1,1
1061,PL-18710,9.181509,791.188878,9,Polyethylene,Urban,Preventive,38,1.63024,36.199163,245.048255,Critical,Severe,1,1
1062,PL-48881,8.674004,119.581855,13,Cast Iron,Rural,Corrective,38,6.493107,46.125334,912.184879,Critical,Severe,0,0
1063,PL-16581,4.513835,199.41129,6,Polyethylene,Suburban,Corrective,57,7.864667,7.564965,109.53562,Critical,None,1,1
1064,PL-51262,1.649206,1028.101172,38,Cast Iron,Rural,Corrective,21,8.236152,38.131101,418.144725,Medium,Moderate,0,0
1065,PL-95158,4.404625,524.345618,31,Steel,Suburban,Preventive,67,6.719311,21.231327,195.25095,Low,Minor,1,0
1066,PL-79135,4.304025,1016.034719,19,Steel,Urban,Routine,25,3.818827,8.098531,622.826933,Medium,None,1,1
1067,PL-11122,6.398638,202.064083,9,Cast Iron,Rural,Routine,43,5.240549,42.603782,684.700217,Critical,Moderate,0,1
1068,PL-35739,2.073475,249.85103,14,Cast Iron,Urban,Corrective,36,5.121649,37.054367,376.860622,High,Moderate,0,0
1069,PL-17943,4.197761,369.321843,36,Cast Iron,Suburban,Routine,15,7.07947,47.050769,330.440266,Medium,Severe,1,0
1070,PL-73593,8.296491,208.154362,37,Polyethylene,Urban,Corrective,34,2.243273,30.748739,356.174648,High,Minor,0,1
1071,PL-94644,6.499733,197.961316,20,Polyethylene,Suburban,Preventive,67,4.086603,36.772598,734.863307,High,None,0,1
1072,PL-50862,1.43701,587.169294,36,Polyethylene,Urban,Routine,48,8.319658,14.703983,153.829626,Low,Minor,0,0
1073,PL-70811,6.544563,240.101763,25,Steel,Urban,Corrective,53,4.636574,49.834455,518.940936,Critical,Minor,1,1
1074,PL-55864,8.880822,507.723033,37,PVC,Rural,Preventive,8,9.886471,23.442226,164.870627,High,Minor,1,0
1075,PL-30763,1.807379,445.564288,13,Cast Iron,Suburban,Preventive,14,9.558126,5.146468,380.320457,Medium,None,1,0
1076,PL-72813,2.199383,243.030842,18,Steel,Urban,Preventive,65,6.949761,20.264243,561.375867,Medium,Minor,0,1
1077,PL-55058,5.952988,933.380445,20,PVC,Suburban,Preventive,37,6.742198,24.703342,266.232441,High,Moderate,1,0
1078,PL-55183,4.696071,1038.006958,32,PVC,Suburban,Routine,42,2.525187,23.806994,48.912483,High,None,0,0
1079,PL-25916,1.765243,810.08111,25,Steel,Rural,Routine,29,9.836981,20.104926,961.775694,Critical,None,1,1
1080,PL-77946,1.673457,725.378216,27,Steel,Urban,Preventive,13,2.189248,33.004844,291.060953,High,Moderate,0,0
1081,PL-96991,1.921032,898.131162,28,Polyethylene,Urban,Routine,61,4.86892,37.06563,609.396737,Low,Minor,1,0
1082,PL-74617,9.380802,315.629359,50,Steel,Rural,Routine,21,1.190828,24.414394,725.249788,Critical,Severe,1,0
1083,PL-55750,4.83013,702.769088,18,PVC,Suburban,Preventive,42,2.661585,12.481775,627.781865,Low,Severe,0,0
1084,PL-45286,2.582995,149.645998,14,PVC,Rural,Preventive,25,4.694428,49.394652,621.807374,Low,Minor,0,1
1085,PL-11361,9.602473,482.995202,47,Steel,Rural,Preventive,23,3.775961,32.755524,335.049048,Medium,Severe,0,1
1086,PL-35551,8.520717,902.455252,25,Polyethylene,Rural,Corrective,14,1.349596,26.847206,127.172622,Critical,Minor,0,1
1087,PL-39109,8.726684,427.394042,21,PVC,Rural,Preventive,43,1.730529,38.910396,40.491014,Low,Severe,1,1
1088,PL-16513,2.792686,1101.095858,29,Cast Iron,Rural,Routine,59,3.779221,37.645303,278.765149,High,Minor,1,0
1089,PL-88404,9.842922,273.085333,36,Cast Iron,Urban,Corrective,7,7.504036,20.971238,323.386033,Critical,None,1,0
1090,PL-79197,3.998578,820.540618,18,PVC,Suburban,Routine,59,4.588967,12.631337,861.244043,Critical,None,1,0
1091,PL-82730,0.285191,794.651932,37,Cast Iron,Suburban,Corrective,6,8.255507,18.200478,314.734737,Low,Moderate,1,0
1092,PL-78241,9.079433,550.882759,11,Cast Iron,Rural,Routine,14,3.260253,9.473531,580.982643,Critical,Minor,0,0
1093,PL-98897,8.048298,259.428921,39,Cast Iron,Suburban,Preventive,41,3.823432,30.05925,517.81931,High,Severe,0,1
1094,PL-19544,3.633616,597.262299,2,Cast Iron,Rural,Routine,2,5.340323,28.443805,585.431597,High,Moderate,0,0
1095,PL-56515,3.53091,882.384719,30,Cast Iron,Urban,Corrective,52,9.851396,12.965857,40.194312,Low,Severe,1,1
1096,PL-60530,0.347447,447.794692,23,Polyethylene,Rural,Corrective,72,6.217017,44.138534,116.593907,Medium,Minor,0,1
1097,PL-55148,7.544991,347.471141,37,Polyethylene,Suburban,Routine,21,2.850984,43.805561,236.786146,High,Severe,1,1
1098,PL-77767,1.081561,990.073691,12,Polyethylene,Urban,Preventive,51,9.368939,20.467838,644.535625,High,Moderate,0,1
1099,PL-21912,8.53037,721.293981,5,Polyethylene,Rural,Routine,33,8.257684,31.035532,844.321816,Critical,Severe,0,0
1100,PL-62980,5.535122,162.010448,31,Steel,Urban,Corrective,8,2.136859,39.676183,785.69133,Medium,Minor,0,1
1101,PL-59601,2.325611,960.864665,35,Cast Iron,Suburban,Corrective,45,3.279628,6.929551,704.053783,Critical,None,0,0
1102,PL-30283,7.652322,151.637271,41,PVC,Rural,Routine,33,3.603704,45.196195,332.817297,High,Severe,1,1
1103,PL-75892,6.895487,1001.989986,24,Polyethylene,Suburban,Corrective,68,2.456754,29.503597,991.001652,Critical,Severe,1,1
1104,PL-80511,2.510902,983.636605,18,PVC,Rural,Routine,10,5.364259,18.4447,791.69884,Low,None,1,0
1105,PL-63851,9.924602,594.818067,48,Cast Iron,Suburban,Preventive,28,9.132316,8.759287,687.259147,High,None,0,1
1106,PL-89648,2.648835,576.85492,10,Cast Iron,Suburban,Preventive,11,8.207506,42.859688,170.233142,Medium,Severe,1,0
1107,PL-17007,0.453013,615.043112,31,Steel,Rural,Corrective,69,5.746742,24.425721,128.621982,Medium,None,0,1
1108,PL-35375,6.171992,317.915379,25,Polyethylene,Rural,Preventive,15,4.895979,19.037652,139.814011,Critical,None,0,0
1109,PL-20041,8.635008,138.539181,50,PVC,Rural,Corrective,2,4.234619,13.595112,695.788235,Critical,None,0,0
1110,PL-95022,9.267498,483.959972,22,PVC,Urban,Routine,63,2.378324,10.216729,718.797206,Medium,Severe,0,1
1111,PL-40433,7.083722,286.673785,41,Polyethylene,Rural,Routine,34,3.837184,19.427182,775.458933,Low,Moderate,0,0
1112,PL-10985,5.783015,563.725993,26,PVC,Rural,Routine,13,1.107066,49.760914,838.07649,Low,Severe,0,0
1113,PL-57155,6.59936,470.644672,35,Steel,Suburban,Routine,39,4.684209,12.340568,967.799637,Critical,Moderate,0,1
1114,PL-42116,1.649382,804.459098,3,PVC,Urban,Corrective,47,2.185195,23.746438,497.128332,Medium,Moderate,1,0
1115,PL-27954,2.679189,530.290061,10,PVC,Urban,Preventive,24,8.220672,26.395208,250.042654,Low,None,0,1
1116,PL-49815,6.752595,687.031773,7,Cast Iron,Rural,Preventive,17,4.764821,40.38573,452.693277,Low,Moderate,0,1
1117,PL-52149,4.509288,796.090123,2,Steel,Suburban,Corrective,31,8.465236,24.875517,486.865951,Low,Minor,0,0
1118,PL-80251,6.919704,686.661042,19,Steel,Suburban,Corrective,50,1.813244,37.410901,311.997132,High,Severe,0,1
1119,PL-18576,5.781172,205.47816,7,Cast Iron,Suburban,Corrective,46,2.743182,29.421406,341.139433,Low,Severe,1,1
1120,PL-55975,6.821652,298.221479,24,PVC,Rural,Routine,51,3.056297,22.568545,269.626637,High,Moderate,1,0
1121,PL-38170,2.777797,374.425381,40,Steel,Rural,Routine,8,6.351427,15.473496,580.995809,Critical,None,0,1
1122,PL-32744,1.416242,308.19967,39,Cast Iron,Suburban,Corrective,47,8.872761,8.695188,266.087982,High,None,1,1
1123,PL-55513,9.56444,642.011876,27,Polyethylene,Rural,Preventive,38,7.423689,30.564261,291.792428,Critical,Severe,1,1
1124,PL-90326,6.315665,1045.779231,42,Steel,Urban,Preventive,36,9.8179,20.540387,440.366166,Critical,Moderate,1,1
1125,PL-47587,2.071757,938.131844,42,PVC,Rural,Routine,22,9.803709,21.223527,564.815723,Low,Moderate,0,0
1126,PL-10324,4.100709,924.348963,36,Cast Iron,Urban,Corrective,51,9.400473,46.855826,173.655962,Low,Moderate,0,0
1127,PL-80345,8.575172,801.455209,19,Cast Iron,Suburban,Routine,18,1.478965,32.398801,754.304354,Medium,None,0,1
1128,PL-12930,6.560021,916.372275,17,Cast Iron,Rural,Routine,55,6.751646,22.026038,815.877343,Medium,None,0,0
1129,PL-86912,9.013305,112.32907,27,PVC,Suburban,Preventive,44,1.702247,31.089479,853.68901,High,Severe,0,0
1130,PL-37110,1.70142,544.728738,35,Steel,Suburban,Preventive,37,3.269458,29.745578,467.267525,High,None,1,0
1131,PL-97259,7.112958,390.462462,50,PVC,Urban,Corrective,44,5.140414,47.095131,891.922822,Medium,None,0,1
1132,PL-50776,1.115673,696.618868,48,Steel,Rural,Corrective,16,7.382116,38.487702,760.345808,Critical,Severe,0,1
1133,PL-75489,4.7856,351.258818,31,PVC,Suburban,Routine,25,6.8413,8.829542,214.793956,High,Severe,0,1
1134,PL-78073,7.349475,523.445741,19,Polyethylene,Rural,Routine,26,9.977108,32.290602,37.576915,Low,Minor,0,0
1135,PL-67777,7.802963,880.104614,1,Polyethylene,Suburban,Corrective,49,9.380712,43.147849,670.06596,High,Severe,1,1
1136,PL-29093,8.140389,683.676529,8,Cast Iron,Urban,Preventive,12,3.496682,5.861714,868.050516,Medium,Moderate,0,1
1137,PL-86047,3.132365,601.54093,20,Polyethylene,Rural,Preventive,19,8.045335,9.840187,174.219088,Medium,Minor,0,1
1138,PL-57438,1.300683,869.963448,15,Polyethylene,Rural,Routine,47,9.348126,25.46583,735.684554,Critical,Minor,0,0
1139,PL-78390,9.066795,586.183091,27,Cast Iron,Urban,Routine,27,6.039726,42.38618,978.031803,Critical,Minor,0,1
1140,PL-51146,5.249518,329.631725,34,Polyethylene,Rural,Corrective,18,6.312254,28.992667,605.846842,Critical,Moderate,0,1
1141,PL-83150,5.718237,1013.891002,43,PVC,Urban,Routine,48,1.810541,21.233891,525.887216,Medium,Minor,1,0
1142,PL-67967,7.005663,544.565247,18,Steel,Urban,Routine,25,2.135396,15.63148,127.163211,Low,Moderate,0,1
1143,PL-34029,9.101105,484.052251,47,Steel,Urban,Routine,20,7.929093,19.860731,883.405138,Low,Moderate,0,0
1144,PL-86545,8.26401,447.747183,33,Cast Iron,Urban,Preventive,2,9.265386,45.437557,909.026129,Critical,None,1,1
1145,PL-50716,1.916556,381.351698,7,Steel,Urban,Routine,23,7.686818,32.68472,340.939532,Low,Severe,1,0
1146,PL-17970,2.095485,490.501173,6,Cast Iron,Urban,Routine,30,6.973293,17.94847,224.379061,Critical,Severe,1,1
1147,PL-67313,5.570305,254.890361,10,Polyethylene,Suburban,Corrective,42,4.910437,28.942068,973.804357,Critical,Severe,0,0
1148,PL-59557,7.537873,798.599625,37,Polyethylene,Urban,Routine,24,2.247119,13.557118,608.545677,Low,None,0,0
1149,PL-33316,6.667445,242.233659,5,Polyethylene,Urban,Preventive,59,3.463345,25.639509,568.202014,Low,Minor,1,0
1150,PL-17840,6.545033,1108.581577,3,Cast Iron,Rural,Routine,25,8.314865,5.533407,786.223961,Medium,Minor,0,0
1151,PL-82927,0.720592,609.261924,39,Cast Iron,Rural,Routine,44,4.728561,40.909598,338.534758,Critical,Minor,0,0
1152,PL-39154,2.778145,349.201695,1,PVC,Urban,Preventive,15,4.758678,36.075402,563.679651,Critical,Moderate,0,0
1153,PL-10974,2.879678,337.748046,38,Steel,Urban,Routine,25,7.55171,45.096771,48.70029,Medium,Minor,0,1
1154,PL-20711,9.136611,746.96077,48,Steel,Suburban,Routine,48,4.738952,36.811781,22.895747,High,Moderate,0,0
1155,PL-46249,9.614745,848.705185,42,Steel,Urban,Preventive,66,6.181793,39.973015,986.490174,Low,Minor,0,0
1156,PL-44635,3.919178,741.427103,20,Polyethylene,Suburban,Preventive,6,5.001696,37.739453,261.279862,Medium,Minor,0,0
